"start_node","end_node","weight","start_node_degree","end_node_degree"
"chr17:74803584","chr17:74801095",4,1,1
"chr17:74925430","chr17:74922326",13,2,1
"chr17:74925430","chr17:74922353",60,2,1
"chr17:74996212","chr17:74984375",72,2,1
"chr17:74996212","chr17:74993289",3,2,1
"chr17:75169040","chr17:75165116",14,1,1
"chr17:75851742","chr17:75847187",1,3,2
"chr17:75851742","chr17:75848376",17,3,1
"chr17:78508242","chr17:78507900",4,3,3
"chr17:78508242","chr17:78507914",1,3,1
"chr17:78725261","chr17:78712274",1,3,3
"chr17:78725261","chr17:78720402",2,3,1
"chr17:78995020","chr17:78991827",1,2,1
"chr17:78995020","chr17:78994767",2,2,1
"chr17:79146415","chr17:79145332",66,3,5
"chr17:79148391","chr17:79145332",1,3,5
"chr17:79146415","chr17:79145813",8,3,1
"chr17:79148391","chr17:79147549",69,3,1
"chr17:79225785","chr17:79223955",18,2,1
"chr17:79225785","chr17:79224123",4,2,1
"chr17:79236706","chr17:79234352",2,2,1
"chr17:79236706","chr17:79236328",2,2,1
"chr17:79244303","chr17:79243497",1456,1,1
"chr17:79922805","chr17:79878629",1,2,3
"chr17:80158315","chr17:80157708",2,1,1
"chr17:80510119","chr17:80509032",105,3,3
"chr17:80510119","chr17:80509634",31,3,1
"chr17:80512690","chr17:80511817",2,2,1
"chr17:80512690","chr17:80512511",1,2,1
"chr17:80599753","chr17:80597767",1,2,1
"chr17:80599753","chr17:80598501",1,2,1
"chr17:80604682","chr17:80602006",25,4,3
"chr17:80604682","chr17:80603079",1003,4,5
"chr17:80604750","chr17:80603079",2,2,5
"chr17:80612793","chr17:80604875",32,3,3
"chr17:80612793","chr17:80612595",14,3,1
"chr17:80752858","chr17:80742452",1,1,1
"chr17:80884760","chr17:80867984",1,3,1
"chr17:80884760","chr17:80868004",8,3,3
"chr17:80988296","chr17:80963351",1,3,3
"chr17:80988296","chr17:80971512",7,3,1
"chr17:81361552","chr17:81357419",1,3,2
"chr17:81360323","chr17:81358980",1,1,1
"chr17:81361552","chr17:81360402",1,3,1
"chr17:81392886","chr17:81387559",2,3,1
"chr17:81392886","chr17:81387564",20,3,1
"chr17:81392886","chr17:81387583",2,3,1
"chr17:81395058","chr17:81392963",2,2,2
"chr17:81394847","chr17:81392966",1,2,2
"chr17:81396306","chr17:81395948",1,1,1
"chr17:81696238","chr17:81693477",1,2,1
"chr17:81696238","chr17:81695993",1,2,1
"chr17:81752915","chr17:81749220",1,2,2
"chr17:81977429","chr17:81957068",16,2,4
"chr17:82045737","chr17:81957068",12,3,4
"chr17:82045737","chr17:82042028",1,3,1
"chr17:83211117","chr17:83198565",7,3,3
"chr17:83211117","chr17:83207845",1,3,1
"chr17:83249856","chr17:83241043",1,4,3
"chr17:83249856","chr17:83248457",1,4,1
"chr17:83249856","chr17:83248573",1,4,1
"chr17:83257911","chr17:83253155",1,1,1
"chr17:83717454","chr17:83658669",77,2,5
"chr17:83729034","chr17:83658669",1,6,5
"chr17:83729034","chr17:83717638",99,6,1
"chr17:83729034","chr17:83720649",2,6,1
"chr17:83729034","chr17:83720758",4,6,1
"chr17:83729034","chr17:83721114",8,6,1
"chr17:83734651","chr17:83729165",29,3,3
"chr17:83734651","chr17:83732861",5,3,1
"chr17:83793706","chr17:83776913",1,4,4
"chr17:83811528","chr17:83776913",6,8,4
"chr17:83793706","chr17:83790128",24,4,4
"chr17:83811528","chr17:83790128",1,8,4
"chr17:83811528","chr17:83793849",7,8,1
"chr17:83811528","chr17:83810164",5,8,1
"chr17:83811528","chr17:83810167",496,8,4
"chr17:83821632","chr17:83810167",4,4,4
"chr17:83821632","chr17:83811658",3,4,2
"chr17:83855345","chr17:83848513",1,2,1
"chr17:83855345","chr17:83851498",2,2,1
"chr17:83855568","chr17:83853357",5,2,1
"chr17:83855568","chr17:83855328",1,2,1
"chr17:84854890","chr17:84829254",37,3,2
"chr17:84854890","chr17:84840563",4,3,1
"chr17:84864799","chr17:84854954",50,3,3
"chr17:84864799","chr17:84862877",2,3,1
"chr17:84950901","chr17:84934191",1,1,1
"chr17:85084368","chr17:85082940",8,2,1
"chr17:85084368","chr17:85083423",7,2,1
"chr17:85331123","chr17:85312995",13,3,3
"chr17:85331123","chr17:85330508",2,3,1
"chr17:85397533","chr17:85390744",2,4,4
"chr17:85397533","chr17:85395871",1,4,1
"chr17:85397533","chr17:85395972",1,4,1
"chr17:85738898","chr17:85723676",1,1,1
"chr17:85746954","chr17:85738974",3,1,1
"chr17:86473888","chr17:86463373",4,4,3
"chr17:86473888","chr17:86466615",1,4,1
"chr17:86473888","chr17:86473156",1,4,1
"chr17:87301986","chr17:87271787",28,3,2
"chr17:87301986","chr17:87272044",1,3,1
"chr17:87316230","chr17:87304996",378,2,5
"chr17:87327828","chr17:87304996",4,5,5
"chr17:87327828","chr17:87316340",23,5,1
"chr17:87327828","chr17:87322975",1,5,1
"chr17:87327828","chr17:87326636",1,5,1
"chr17:87335126","chr17:87333082",1,2,1
"chr17:87335126","chr17:87333104",8,2,1
"chr17:87414685","chr17:87400693",3,1,1
"chr17:87468559","chr17:87466300",1,1,1
"chr17:87573262","chr17:87565518",3,4,3
"chr17:87573262","chr17:87569877",1,4,1
"chr17:87573262","chr17:87571794",1,4,1
"chr17:87754220","chr17:87743363",17,5,3
"chr17:87754220","chr17:87750155",1843,5,7
"chr17:87754220","chr17:87750261",1,5,1
"chr17:87754923","chr17:87754796",1,1,1
"chr17:87781103","chr17:87772362",22,5,6
"chr17:87785160","chr17:87772362",10,4,6
"chr17:87781103","chr17:87779220",1,5,5
"chr17:87785160","chr17:87779220",3,4,5
"chr17:87781103","chr17:87780188",1,5,1
"chr17:87838109","chr17:87823565",4,4,6
"chr17:87838188","chr17:87823565",2,4,6
"chr17:87838109","chr17:87837291",8,4,4
"chr17:87838188","chr17:87837291",5,4,4
"chr17:88322826","chr17:88321979",4,1,1
"chr17:88386297","chr17:88373996",3,4,4
"chr17:88386297","chr17:88374620",1,4,1
"chr17:88386297","chr17:88386185",11,4,1
"chr17:88770140","chr17:88748313",8,2,1
"chr17:88770140","chr17:88748562",2,2,1
"chr17:88852748","chr17:88850342",44,3,3
"chr17:88852748","chr17:88852291",3,3,1
"chr17:88895111","chr17:88891410",8,1,1
"chr17:89104292","chr17:89062722",1,1,1
"chr17:89450926","chr17:89448127",3,2,1
"chr17:89450926","chr17:89448679",1,2,1
"chr17:90366903","chr17:90344813",190,4,4
"chr17:90366912","chr17:90344813",159,4,4
"chr17:90366903","chr17:90362063",5,4,4
"chr17:90366912","chr17:90362063",7,4,4
"chr17:90515750","chr17:90471310",1,1,1
"chr17:90762233","chr17:90515923",1,4,3
"chr17:90565021","chr17:90564656",1,1,1
"chr17:90762233","chr17:90670370",15,4,3
"chr17:90872732","chr17:90868289",3,2,3
"chr17:91268839","chr17:91166087",1,2,4
"chr17:91284260","chr17:91223750",2,1,1
"chr17:91395382","chr17:91299573",1,4,2
"chr17:91395382","chr17:91302904",1,4,1
"chr17:91395382","chr17:91302907",10,4,1
"chr17:93510212","chr17:93509790",13,2,1
"chr17:93510212","chr17:93509847",1,2,1
"chr17:93511365","chr17:93510312",98,2,1
"chr17:93511365","chr17:93510318",1,2,1
"chr17:95126322","chr17:95069006",7,4,9
"chr17:95127763","chr17:95069006",1,4,9
"chr17:95141749","chr17:95069006",1,4,9
"chr17:95142119","chr17:95069006",3,6,9
"chr17:95127763","chr17:95076074",1,4,1
"chr17:95126322","chr17:95082383",1,4,5
"chr17:95142119","chr17:95082383",1,6,5
"chr17:95127763","chr17:95126373",6,4,1
"chr17:95141749","chr17:95127825",2,4,5
"chr17:95142119","chr17:95127825",2,6,5
"chr18:3273421","chr18:3267728",1,3,1
"chr18:3273421","chr18:3267733",129,3,1
"chr18:3273421","chr18:3268130",5,3,1
"chr18:3280948","chr18:3273579",6,4,9
"chr18:3281687","chr18:3273579",2,4,9
"chr18:3287903","chr18:3273579",1,2,9
"chr18:3325360","chr18:3273579",3,5,9
"chr18:3280948","chr18:3276730",1,4,2
"chr18:3281687","chr18:3276776",2,4,2
"chr18:3295039","chr18:3288093",1,1,1
"chr18:3325360","chr18:3295417",2,5,1
"chr18:3325360","chr18:3299309",2,5,2
"chr18:3337379","chr18:3325479",1,1,1
"chr18:4604754","chr18:4590859",3,3,2
"chr18:4604754","chr18:4603142",1,3,1
"chr18:4649074","chr18:4604920",1,3,2
"chr18:4649074","chr18:4635032",3,3,1
"chr18:4971089","chr18:4920875",1,2,4
"chr18:5037107","chr18:4920875",18,4,4
"chr18:5037107","chr18:4971198",3,4,2
"chr18:5058124","chr18:5049495",1,2,1
"chr18:5058124","chr18:5057440",1,2,1
"chr18:5165287","chr18:5164433",1,3,4
"chr18:5245385","chr18:5164433",1,4,4
"chr18:5165287","chr18:5164436",1,3,1
"chr18:5245385","chr18:5171877",7,4,3
"chr18:5583011","chr18:5567591",6,2,1
"chr18:5583011","chr18:5582059",2,2,1
"chr18:5705042","chr18:5591968",1,1,1
"chr18:5641381","chr18:5633358",1,1,1
"chr18:6061846","chr18:6052924",1,1,1
"chr18:6069830","chr18:6065846",8,1,1
"chr18:6208186","chr18:6203708",1,2,1
"chr18:6208186","chr18:6206512",1,2,1
"chr18:6246954","chr18:6241164",1,3,3
"chr18:6246954","chr18:6242117",1,3,1
"chr18:6455188","chr18:6454390",1,2,1
"chr18:6455188","chr18:6454394",6,2,1
"chr18:6490462","chr18:6462992",41,3,3
"chr18:6490462","chr18:6489331",40,3,1
"chr18:6770053","chr18:6734149",1,3,1
"chr18:6770053","chr18:6765333",20,3,2
"chr18:6778494","chr18:6770110",50,3,3
"chr18:6778494","chr18:6777698",2,3,1
"chr18:7439568","chr18:7430416",1,1,1
"chr18:7869990","chr18:7869092",6,2,1
"chr18:7869990","chr18:7869616",10,2,1
"chr18:7916051","chr18:7906045",1,3,3
"chr18:7916051","chr18:7910825",8,3,1
"chr18:8792218","chr18:8696147",1,2,1
"chr18:8792218","chr18:8777694",1,2,1
"chr18:9332783","chr18:9319512",1,3,1
"chr18:9332783","chr18:9319572",7,3,1
"chr18:9332783","chr18:9331798",1,3,1
"chr18:9449517","chr18:9386810",32,2,3
"chr18:9959097","chr18:9958247",58,3,1
"chr18:9959097","chr18:9958397",1,3,1
"chr18:9959097","chr18:9958422",2,3,1
"chr18:9984433","chr18:9977979",8,2,3
"chr18:10119884","chr18:10116860",4,2,1
"chr18:10119884","chr18:10116863",15,2,1
"chr18:10610025","chr18:10596442",5,1,1
"chr18:10623630","chr18:10617927",18,2,1
"chr18:10623630","chr18:10618398",1,2,1
"chr18:10627793","chr18:10623708",3,5,4
"chr18:10627793","chr18:10626932",2,5,1
"chr18:10627793","chr18:10627018",4537,5,3
"chr18:11826068","chr18:11810748",3,2,3
"chr18:11838748","chr18:11829867",5,1,1
"chr18:11858463","chr18:11848896",1,2,1
"chr18:11858463","chr18:11855788",16,2,1
"chr18:12126620","chr18:12097716",1,1,1
"chr18:12176270","chr18:12160074",1,1,1
"chr18:12270296","chr18:12269025",1,3,3
"chr18:12270296","chr18:12270093",5,3,1
"chr18:12282575","chr18:12282046",6,1,1
"chr18:12438667","chr18:12415459",1,2,1
"chr18:12438667","chr18:12429047",2,2,1
"chr18:12974240","chr18:12952719",5,2,4
"chr18:12995163","chr18:12952719",8,5,4
"chr18:12995163","chr18:12974404",36,5,4
"chr18:12995163","chr18:12989928",2,5,1
"chr18:15119392","chr18:15102753",1,3,3
"chr18:15119392","chr18:15107343",1,3,1
"chr18:15808729","chr18:15791659",1,1,1
"chr18:16755184","chr18:16734844",3,2,1
"chr18:16755184","chr18:16751481",1,2,1
"chr18:16907564","chr18:16783556",33,1,1
"chr18:17023747","chr18:17017046",1,1,1
"chr18:19969102","chr18:19968968",1,1,1
"chr18:21161699","chr18:21074407",2,2,1
"chr18:21161699","chr18:21131879",1,2,1
"chr18:21150881","chr18:21135227",1,2,5
"chr18:21153944","chr18:21135227",2,5,5
"chr18:21150875","chr18:21143850",13,3,7
"chr18:21153944","chr18:21143850",9,5,7
"chr18:21159142","chr18:21143850",1,5,7
"chr18:21150875","chr18:21148785",2,3,1
"chr18:21153944","chr18:21150933",136,5,1
"chr18:21159142","chr18:21154057",37,5,3
"chr18:21159142","chr18:21157574",36,5,1
"chr18:21369057","chr18:21301924",2,2,1
"chr18:21369057","chr18:21360249",1,2,1
"chr18:21432706","chr18:21369199",2,2,2
"chr18:21786865","chr18:21785920",14,3,2
"chr18:21786865","chr18:21786571",17,3,1
"chr18:23085217","chr18:23055015",4,2,3
"chr18:23485606","chr18:23443329",25,4,4
"chr18:23608172","chr18:23443329",27,6,4
"chr18:23485606","chr18:23459409",1,4,1
"chr18:23485606","chr18:23472707",1,4,1
"chr18:23608172","chr18:23485735",31,6,4
"chr18:23608172","chr18:23548683",24,6,1
"chr18:23608172","chr18:23589564",2,6,1
"chr18:23668218","chr18:23608300",4,2,6
"chr18:23754443","chr18:23735732",8,3,3
"chr18:23754443","chr18:23744214",1,3,1
"chr18:23905660","chr18:23885478",3,1,1
"chr18:23965909","chr18:23937279",11,1,1
"chr18:24089395","chr18:24088081",4,2,1
"chr18:24089395","chr18:24088241",13,2,1
"chr18:24365655","chr18:24338576",1,1,1
"chr18:24606006","chr18:24604142",3,2,1
"chr18:24606006","chr18:24604204",1,2,1
"chr18:24641050","chr18:24640289",33,2,1
"chr18:24641050","chr18:24640305",1,2,1
"chr18:24642849","chr18:24641334",29,2,1
"chr18:24642849","chr18:24642700",1,2,1
"chr18:24771450","chr18:24768066",28,2,1
"chr18:24771450","chr18:24770134",1,2,1
"chr18:24834442","chr18:24833015",7,2,1
"chr18:24834442","chr18:24834083",1,2,1
"chr18:25161121","chr18:25135090",13,3,4
"chr18:25189316","chr18:25135090",4,3,4
"chr18:25161121","chr18:25156036",2,3,1
"chr18:25189316","chr18:25161227",10,3,1
"chr18:25282170","chr18:25274695",12,2,1
"chr18:25282170","chr18:25282051",1,2,1
"chr18:25336917","chr18:25315207",6,2,3
"chr18:25614826","chr18:25612707",1,8,4
"chr18:25619850","chr18:25612707",4,10,4
"chr18:25614826","chr18:25612764",2,8,4
"chr18:25619850","chr18:25612764",8,10,4
"chr18:25614826","chr18:25612769",437,8,6
"chr18:25615522","chr18:25612769",2,4,6
"chr18:25619850","chr18:25612769",3604,10,6
"chr18:25614826","chr18:25612790",1,8,4
"chr18:25619850","chr18:25612790",3,10,4
"chr18:25615522","chr18:25614912",2,4,4
"chr18:25619850","chr18:25614912",64,10,4
"chr18:25624197","chr18:25620023",83,2,7
"chr18:25629278","chr18:25620023",2,3,7
"chr18:25629278","chr18:25624282",16,3,1
"chr18:25630521","chr18:25629360",8,1,1
"chr18:25634257","chr18:25630588",8,2,1
"chr18:25634257","chr18:25634175",1,2,1
"chr18:25670733","chr18:25638073",3,4,5
"chr18:25670763","chr18:25638073",4,2,5
"chr18:25670733","chr18:25638076",1,4,2
"chr18:25812469","chr18:25670813",9,1,1
"chr18:25911900","chr18:25891565",1,1,1
"chr18:25992337","chr18:25972259",1,2,1
"chr18:25992337","chr18:25991794",4,2,1
"chr18:26039594","chr18:26029311",1,1,1
"chr18:26039600","chr18:26037665",2,2,2
"chr18:26401405","chr18:26338881",1,2,1
"chr18:26345350","chr18:26341196",1,1,1
"chr18:26401405","chr18:26401140",1,2,1
"chr18:26847274","chr18:26772952",1,3,5
"chr18:26850837","chr18:26772952",2,4,5
"chr18:26847274","chr18:26845144",2,3,1
"chr18:26850837","chr18:26847338",8,4,5
"chr18:26879068","chr18:26850918",11,3,8
"chr18:26885855","chr18:26850918",1,5,8
"chr18:26886595","chr18:26850918",1,5,8
"chr18:26879068","chr18:26874923",3,3,1
"chr18:26885855","chr18:26879217",3,5,5
"chr18:26886595","chr18:26879217",1,5,5
"chr18:26885855","chr18:26881277",3,5,1
"chr18:26886595","chr18:26886020",1,5,1
"chr18:26950013","chr18:26886779",2,3,3
"chr18:26950013","chr18:26937561",1,3,1
"chr18:28240145","chr18:28234744",1,2,2
"chr18:28266614","chr18:28240235",1,1,1
"chr18:29671935","chr18:29663068",6,2,3
"chr18:31448647","chr18:31434583",1,7,1
"chr18:31448647","chr18:31445533",1,7,1
"chr18:31448647","chr18:31445545",1,7,1
"chr18:31448647","chr18:31445549",1,7,1
"chr18:31448647","chr18:31445553",1,7,1
"chr18:31448647","chr18:31445555",2,7,1
"chr18:31448647","chr18:31445557",1,7,1
"chr18:31727629","chr18:31716823",2,1,1
"chr18:31742581","chr18:31740318",1,1,1
"chr18:32216318","chr18:32213631",37,3,4
"chr18:32216321","chr18:32213631",3,2,4
"chr18:32216318","chr18:32213703",1,3,1
"chr18:32217231","chr18:32216512",20,1,1
"chr18:32324953","chr18:32296604",295,3,3
"chr18:32324953","chr18:32322643",5,3,1
"chr18:32446482","chr18:32443457",1,2,4
"chr18:32504482","chr18:32492486",1,3,1
"chr18:32504482","chr18:32492489",3,3,5
"chr18:32510740","chr18:32492489",1,3,5
"chr18:32510740","chr18:32504637",3,3,1
"chr18:32565035","chr18:32564796",4,1,1
"chr18:33072388","chr18:33071944",1,1,1
"chr18:33211045","chr18:33072598",11,2,4
"chr18:33240932","chr18:33072598",2,3,4
"chr18:33240932","chr18:33211125",3,3,1
"chr18:33928905","chr18:33928178",36,4,3
"chr18:33928905","chr18:33928436",8,4,1
"chr18:33928905","chr18:33928499",256,4,1
"chr18:34277685","chr18:34159271",3,2,1
"chr18:34277685","chr18:34221164",1,2,1
"chr18:34310563","chr18:34300814",1,2,4
"chr18:34394057","chr18:34354330",1,4,4
"chr18:34401350","chr18:34354330",29,7,4
"chr18:34394057","chr18:34380788",2,4,4
"chr18:34401350","chr18:34380788",33,7,4
"chr18:34401350","chr18:34399208",1,7,1
"chr18:34401350","chr18:34399276",21,7,1
"chr18:34401350","chr18:34401190",1,7,1
"chr18:34429083","chr18:34422996",1,2,3
"chr18:34464802","chr18:34464313",18,2,6
"chr18:34467345","chr18:34464313",1,5,6
"chr18:34467509","chr18:34464313",7,5,6
"chr18:34467345","chr18:34464879",118,5,4
"chr18:34467509","chr18:34464879",35,5,4
"chr18:34467345","chr18:34466116",1,5,1
"chr18:34467509","chr18:34467418",577,5,1
"chr18:34490144","chr18:34482857",148,3,4
"chr18:34505457","chr18:34482857",6,3,4
"chr18:34490144","chr18:34487441",1,3,1
"chr18:34505457","chr18:34490284",14,3,1
"chr18:34581420","chr18:34578669",1,3,3
"chr18:34581420","chr18:34581175",8,3,1
"chr18:34630386","chr18:34590928",1,4,4
"chr18:34630386","chr18:34627830",13,4,1
"chr18:34630386","chr18:34628996",1,4,1
"chr18:34632738","chr18:34630600",1,3,3
"chr18:34632738","chr18:34631213",4,3,1
"chr18:34688710","chr18:34673919",5,2,3
"chr18:34688948","chr18:34688818",5,1,1
"chr18:34700088","chr18:34689016",5,5,2
"chr18:34700088","chr18:34695857",525,5,7
"chr18:34702850","chr18:34695857",1,4,7
"chr18:34700088","chr18:34697350",1,5,1
"chr18:34702850","chr18:34700208",21,4,5
"chr18:34711610","chr18:34700208",123,2,5
"chr18:34704508","chr18:34702952",1,2,2
"chr18:34744184","chr18:34743003",1,3,3
"chr18:34744184","chr18:34743682",5,3,1
"chr18:34756507","chr18:34749788",61,2,4
"chr18:34757590","chr18:34749788",1,4,4
"chr18:34757590","chr18:34756605",51,4,3
"chr18:34767135","chr18:34764350",1,3,1
"chr18:34767135","chr18:34764355",9,3,3
"chr18:34932337","chr18:34929966",8,1,1
"chr18:34941293","chr18:34937103",1,1,1
"chr18:35355117","chr18:35315607",1,7,1
"chr18:35355117","chr18:35347038",5,7,1
"chr18:35347645","chr18:35347297",8,1,1
"chr18:35349293","chr18:35348332",1,4,4
"chr18:35355117","chr18:35348332",11,7,4
"chr18:35349293","chr18:35348465",1,4,4
"chr18:35355117","chr18:35348465",41,7,4
"chr18:35355117","chr18:35349399",2,7,1
"chr18:35704895","chr18:35695313",2,4,1
"chr18:35704895","chr18:35695346",9,4,4
"chr18:35710610","chr18:35695346",1,3,4
"chr18:35704895","chr18:35695575",2,4,1
"chr18:35710610","chr18:35705989",1,3,1
"chr18:35711957","chr18:35711511",5,1,1
"chr18:35714222","chr18:35712364",1,2,1
"chr18:35714222","chr18:35712372",118,2,1
"chr18:35723432","chr18:35720907",2,3,3
"chr18:35723432","chr18:35721507",23,3,1
"chr18:35743923","chr18:35731813",20,6,3
"chr18:35743923","chr18:35733171",1,6,3
"chr18:35743923","chr18:35741873",4,6,1
"chr18:35743923","chr18:35742727",1,6,1
"chr18:35746375","chr18:35744088",7,2,4
"chr18:35749251","chr18:35744088",2,3,4
"chr18:35749251","chr18:35746556",471,3,1
"chr18:35793335","chr18:35789898",1,4,3
"chr18:35793335","chr18:35790105",25,4,4
"chr18:35795064","chr18:35790105",1,3,4
"chr18:35793496","chr18:35793398",1,2,1
"chr18:35793496","chr18:35793407",17,2,1
"chr18:35795064","chr18:35793911",1,3,1
"chr18:35836078","chr18:35834044",14,3,1
"chr18:35836078","chr18:35835559",1,3,1
"chr18:35836078","chr18:35835649",1,3,1
"chr18:35934326","chr18:35926582",3,2,3
"chr18:35933162","chr18:35932926",1,3,3
"chr18:35933162","chr18:35933083",210,3,1
"chr18:35991445","chr18:35963040",1,2,1
"chr18:35991445","chr18:35963293",2,2,1
"chr18:35993702","chr18:35992510",758,3,3
"chr18:35993702","chr18:35992718",4,3,1
"chr18:36332777","chr18:36330644",2,2,1
"chr18:36332777","chr18:36330937",1,2,1
"chr18:36463769","chr18:36463607",1,1,1
"chr18:36499567","chr18:36481870",12,1,1
"chr18:36526248","chr18:36499795",299,3,3
"chr18:36526248","chr18:36506980",1,3,1
"chr18:36565358","chr18:36537511",5,3,1
"chr18:36565358","chr18:36537514",652,3,5
"chr18:36584132","chr18:36537514",21,4,5
"chr18:36584132","chr18:36565444",67,4,1
"chr18:36584132","chr18:36572762",1,4,1
"chr18:36648139","chr18:36640658",1,2,3
"chr18:36771257","chr18:36767859",2,2,2
"chr18:36774629","chr18:36773414",134,1,1
"chr18:36801704","chr18:36800947",1,2,1
"chr18:36801704","chr18:36800953",106,2,1
"chr18:36870721","chr18:36870626",28,2,1
"chr18:36870721","chr18:36870633",6,2,1
"chr18:36877472","chr18:36877341",3751,1,1
"chr18:36878663","chr18:36877842",35,1,1
"chr18:36928093","chr18:36927013",1,3,3
"chr18:36928093","chr18:36927444",349,3,1
"chr18:36929089","chr18:36928147",1,4,1
"chr18:36929089","chr18:36928218",1894,4,2
"chr18:36929089","chr18:36928222",1,4,1
"chr18:36929551","chr18:36929164",1688,4,2
"chr18:36929551","chr18:36929177",1,4,1
"chr18:36929551","chr18:36929385",1,4,1
"chr18:37289207","chr18:37074759",1,4,1
"chr18:37289207","chr18:37081630",1,4,1
"chr18:37289207","chr18:37155677",1,4,1
"chr18:37289207","chr18:37279584",9,4,1
"chr18:37317998","chr18:37292407",563,3,1
"chr18:37317998","chr18:37311128",2,3,1
"chr18:37317998","chr18:37311752",1,3,1
"chr18:37958073","chr18:37797419",1,5,1
"chr18:37958073","chr18:37809961",1,5,1
"chr18:37958073","chr18:37877712",1,5,1
"chr18:37888416","chr18:37885952",1,2,1
"chr18:37888416","chr18:37887974",6,2,1
"chr18:37958073","chr18:37952766",3,5,1
"chr18:37958073","chr18:37955188",1,5,1
"chr18:38089380","chr18:38088963",8,1,1
